Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL
@_jxa omg me too i’ve been rewatching all month 😭,2020-12-16 07:51:07,jorgeyxx,Twitter for iPhone,1339115826864132096,https://twitter.com/statuses/1339115826864132096
i know they cold asf,2020-12-16 07:51:07,theesudani,Twitter for iPhone,1339115826838966277,https://twitter.com/statuses/1339115826838966277
Intwana ipasile and is heading to high school next year. Now to convince him that kumele angene with the freshest s-curl in order to keep the tradition going. Wish me luck🤞🏾,2020-12-16 07:51:07,SfisoHeroMtetwa,Twitter for Android,1339115826817937410,https://twitter.com/statuses/1339115826817937410
"@_vanillawallah Thank you, Clive 😁",2020-12-16 07:51:07,mainlycricket,Twitter for Android,1339115826817818630,https://twitter.com/statuses/1339115826817818630
@88millenial Its been Lady GaGa since 2009,2020-12-16 07:51:07,bassey2205,Twitter for Android,1339115826792849411,https://twitter.com/statuses/1339115826792849411
@beaverbrookes23 Good morning Annie. I hope your brother makes a swift recovery. Have a good Wednesday 🙂💜👍🏾,2020-12-16 07:51:07,HenninghamDavid,Twitter for iPhone,1339115826788634624,https://twitter.com/statuses/1339115826788634624
@goblinsaurusrex All of this right back at you 🥺 goodnight ❤,2020-12-16 07:51:07,queervvitch,Twitter for Android,1339115826784456704,https://twitter.com/statuses/1339115826784456704
"@Libas__A Hahh yeah, I was for searching the real readers 😄",2020-12-16 07:51:07,NavaidWrites,Twitter for Android,1339115826759274497,https://twitter.com/statuses/1339115826759274497
I love her but why. Just why. Does she really think she sounds good when she does all the extra HIYayayayayayayayaaaaaaaaaaa shit. 💀 https://t.co/ULbAtG1OCO,2020-12-16 07:51:07,extramileforyou,Twitter Web App,1339115826750705667,https://twitter.com/statuses/1339115826750705667
im going to sleep goodnight <3,2020-12-16 07:51:07,yoongiabyss,Twitter for iPhone,1339115826733936643,https://twitter.com/statuses/1339115826733936643
"@JoeBiden boy you'll really be able to get him some blow and hoes now,right? https://t.co/s4iAYdAsHZ",2020-12-16 07:51:07,theratzpack,Twitter Web App,1339115826729914369,https://twitter.com/statuses/1339115826729914369
Russian wedding traditions are so fun! Makes basing theoretical Snezhnayan ones off of them even more amusing. (No I'm not writing a wedding scene or anything. Pfft. No.),2020-12-16 07:51:07,KairiofKnives,Twitter for Android,1339115826696380416,https://twitter.com/statuses/1339115826696380416
"#Firstplay: ""Christmas Prayer"" by Paloma Faith & Gregory Porter on BBC Radio 2 (#BBCRadio2)",2020-12-16 07:51:07,AirplayNinja,New track enlightener,1339115826692157440,https://twitter.com/statuses/1339115826692157440
"🦠 LAW VARIATIONS INFO 🦠 

Key information on the #COVID19 Law variations

If you’re looking to referee, play or coach in 2020/2021 then please read below 👇🏽 https://t.co/2p0qQOurzN",2020-12-16 07:51:07,CentralReferees,Twitter for iPhone,1339115826679586816,https://twitter.com/statuses/1339115826679586816
"@gizitercukupi backflip, wheelie",2020-12-16 07:51:07,bakek0kbunda,Twitter for Android,1339115826675269633,https://twitter.com/statuses/1339115826675269633
Really a gamer. Woke up to update one game and couldn’t resist playing the ole faithful GTA,2020-12-16 07:51:07,MrSamAnthony,Twitter for iPhone,1339115826662748161,https://twitter.com/statuses/1339115826662748161
Exactly !! https://t.co/foTGfwwkz2,2020-12-16 07:51:07,the_ybhav,Twitter for iPhone,1339115826654236675,https://twitter.com/statuses/1339115826654236675
Streaming Warzone when I wake up. See y'all in the AM.,2020-12-16 07:51:07,ripLogan,Twitter Web App,1339115826645909505,https://twitter.com/statuses/1339115826645909505
"as soon as covid ends I am loving on ALL you queer mother fuckers irl (those who would like it, that is)",2020-12-16 07:51:07,wandersonder_,Twitter for iPhone,1339115826637545472,https://twitter.com/statuses/1339115826637545472
@smuthues pretty good 👍,2020-12-16 07:51:07,icecreamflav0ur,Twitter for Android,1339115826616528896,https://twitter.com/statuses/1339115826616528896
"@harinaria SLEEEEEPPP, Get some good rest mom!!",2020-12-16 07:51:07,HoshiFuyu_Ch,Twitter Web App,1339115826612379653,https://twitter.com/statuses/1339115826612379653
How do I let everyone know I have never left the shores of Nigeria? https://t.co/DzRBgjBKIF https://t.co/WbqjKEeukB,2020-12-16 07:51:07,Tmadenoah,Twitter for Android,1339115826604072961,https://twitter.com/statuses/1339115826604072961
@uapersonal Full form of PV?,2020-12-16 07:51:07,UddhavChauhan4,Twitter for Android,1339115826574577664,https://twitter.com/statuses/1339115826574577664
Nice job https://t.co/ErSauOzaYE,2020-12-16 07:51:07,BalogunOlaitan,Twitter for Android,1339115826557964288,https://twitter.com/statuses/1339115826557964288
"Lot of 10 Call of Duty: Black Ops Cold War Playstation 4
Info: [eBay] [United States] [USD 388.00] [23 bids] [Ends in 11h 45min]
Details: https://t.co/5AOO8IlgFD
Tags: #PlayStation #Playthusiast https://t.co/PdIBcTfZyx",2020-12-16 07:51:07,Playthusiast,Racing Snail Post Service,1339115826553688064,https://twitter.com/statuses/1339115826553688064
@themnciii That's truu,2020-12-16 07:51:07,rochan9596,Twitter for Android,1339115826553634816,https://twitter.com/statuses/1339115826553634816
@ShehuSani What is ICE? Somebody should educate me,2020-12-16 07:51:07,Nnenna70,Twitter for Android,1339115826549579777,https://twitter.com/statuses/1339115826549579777
''J Z is your favourite singer?'' ''yes'' ''he's lying'' ''is your favourite singer...taylor swift?'' ''naah'' ''he's lying'' ''OK SHE UNDERSTANDS ME'',2020-12-16 07:51:07,bethfuckoff,Twitter Web App,1339115826545373184,https://twitter.com/statuses/1339115826545373184
Elena with her humanity off>>>>>,2020-12-16 07:51:07,AnthonyLSings,Twitter for iPhone,1339115826545225728,https://twitter.com/statuses/1339115826545225728
"@beinsports_FR BENZEMA > ( HENRY, GIROUD)",2020-12-16 07:51:07,bigomiii,Twitter for iPhone,1339115826541191169,https://twitter.com/statuses/1339115826541191169
A Whore. That’s What I Am https://t.co/TYbhKnySU6,2020-12-16 07:51:07,C4tnKoO,Twitter for iPhone,1339115826541105153,https://twitter.com/statuses/1339115826541105153
@AmericanGayBoys Beautiful video,2020-12-16 07:51:07,mccharles_gary,Twitter for Android,1339115826536984576,https://twitter.com/statuses/1339115826536984576
ranboo  reminds me of corpse am I the only one,2020-12-16 07:51:07,kiravandermerwe,Twitter for Android,1339115826528579586,https://twitter.com/statuses/1339115826528579586
@sailoreast kalau sunscreen dialy coba nature republic aloe fresh powdery sun stick tinggal oles oless ✨,2020-12-16 07:51:07,archieferry,Twitter for Android,1339115826515853312,https://twitter.com/statuses/1339115826515853312
"@RyStyRS Well with that last set of numbers, you made a blimmin good go of it!",2020-12-16 07:51:07,SometimeHippy,Twitter Web App,1339115826507640832,https://twitter.com/statuses/1339115826507640832
@haebaraginoona I'm interested. are there extra pieces?,2020-12-16 07:51:07,RubiMacedonio,Twitter for Android,1339115826495041536,https://twitter.com/statuses/1339115826495041536
@kaixlalisa deserved tho,2020-12-16 07:51:07,gukkageyama,Twitter for iPhone,1339115826490855424,https://twitter.com/statuses/1339115826490855424
@M0TIVESS just did! 💞,2020-12-16 07:51:07,tinotingz,Twitter for iPhone,1339115826490847235,https://twitter.com/statuses/1339115826490847235
just tkd mood want to go back la,2020-12-16 07:51:07,Jumaanahx,Twitter for Android,1339115826482311169,https://twitter.com/statuses/1339115826482311169
they make me dont want to get marriage https://t.co/s4rj6wpsAh,2020-12-16 07:51:07,qishyqishy,Twitter for iPhone,1339115826478161922,https://twitter.com/statuses/1339115826478161922
@teumestruggles Iconic.,2020-12-16 07:51:07,ohihsamm,Twitter for Android,1339115826465660929,https://twitter.com/statuses/1339115826465660929
"Just posted a photo @ Abuja, Nigeria https://t.co/S7kNKD4G3S",2020-12-16 07:51:07,womeninabuja,Instagram,1339115826448896002,https://twitter.com/statuses/1339115826448896002
@zaynmaliknyaz me  pls  !,2020-12-16 07:51:07,STILLWlTHY0U,Twitter for iPhone,1339115826444521472,https://twitter.com/statuses/1339115826444521472
I was looking for a book about us In it should be also a woman witness But they are at here playing him the man As a child https://t.co/itUL7PxYWh,2020-12-16 07:51:07,lars_brovall,Twitter Web App,1339115826419552257,https://twitter.com/statuses/1339115826419552257
Caution: it’s silent video and then I peacock scream sorry,2020-12-16 07:51:07,Tabernak,Twitter for iPhone,1339115826419523585,https://twitter.com/statuses/1339115826419523585
hate mfs swear they came up hard so they have to be dirty the rest of their life. https://t.co/W1ArQOUBlZ,2020-12-16 07:51:07,desauni,Twitter for iPhone,1339115826402775043,https://twitter.com/statuses/1339115826402775043
CHAROT,2020-12-16 07:51:07,alexmasucol,Twitter for iPhone,1339115826390044674,https://twitter.com/statuses/1339115826390044674
i keep thinking i’m off tomorrow BUT I’M NOT. i also can’t sleep so..fun,2020-12-16 07:51:07,_JayDAsavage_,Twitter for iPhone,1339115826377617408,https://twitter.com/statuses/1339115826377617408
"Hii  sir please help me this is the house of my grand mother due to heavy rains situation is very bad sir please help me us my detials my name. Thota anandkumar
City...kakinada andhra pradhesh india
Adres...tilak street 39-7-59/2 kakinada
9502343563 https://t.co/SPsbH0GDdG https://t.co/8N0CNLPUWz",2020-12-16 07:51:07,thotaanandkuma2,Twitter for Android,1339115826360664064,https://twitter.com/statuses/1339115826360664064
@thomasvolanti Follov,2020-12-16 07:51:07,axel_tlr,Twitter for Android,1339115826344046592,https://twitter.com/statuses/1339115826344046592
Sam & Ron were the definition of toxic😂,2020-12-16 07:51:07,lilkeitaa_,Twitter for iPhone,1339115826339835904,https://twitter.com/statuses/1339115826339835904
@lucifercurt awwww but u r this https://t.co/aQGTkTN0v7,2020-12-16 07:51:07,NAiriesya,Twitter for iPhone,1339115826327089152,https://twitter.com/statuses/1339115826327089152
Miss u king https://t.co/Fhc59w7GFW,2020-12-16 07:51:07,MajimaGoroStan,Twitter for iPhone,1339115826323083265,https://twitter.com/statuses/1339115826323083265
Beauty and brains are a dangerous combination in the hand of a woman. https://t.co/hsEF6ttPNG,2020-12-16 07:51:07,7thsensesee,Twitter Web App,1339115826322935810,https://twitter.com/statuses/1339115826322935810
JIMMY 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 https://t.co/9iYcd1LFiB https://t.co/VvEkjdQL7X,2020-12-16 07:51:07,CATB0YJUN,Twitter for iPhone,1339115826314702849,https://twitter.com/statuses/1339115826314702849
@crazyoverse FINALLY ME https://t.co/ewjt1OWvG9,2020-12-16 07:51:07,prodbyIisa,Twitter Web App,1339115826306142208,https://twitter.com/statuses/1339115826306142208
@MustiShahid why can't it be vice versa 🤨,2020-12-16 07:51:07,defnotaalia,Twitter Web App,1339115826293731328,https://twitter.com/statuses/1339115826293731328
@St_Ailish Hey sooooo are your commissions open then 👀,2020-12-16 07:51:07,Lena__Beana,Twitter for Android,1339115826276937729,https://twitter.com/statuses/1339115826276937729
my letting me skive school tomrrow bc we get to see my great uncle for the first time in nearly a year,2020-12-16 07:51:07,harrylovystyles,Twitter for iPhone,1339115826239205377,https://twitter.com/statuses/1339115826239205377
"@jayyth3dop3 Lol
A saying says ""what goes around comes around""
😂😂😂",2020-12-16 07:51:07,Benedict_4k,Twitter for Android,1339115826239188992,https://twitter.com/statuses/1339115826239188992
@christinchen_ I get that! :(,2020-12-16 07:51:07,bingeling,Twitter for iPhone,1339115826239184896,https://twitter.com/statuses/1339115826239184896
@xtrobbery but u alrd fall 🤦🏻‍♂️,2020-12-16 07:51:07,avisienna,Twitter for iPhone,1339115826239008768,https://twitter.com/statuses/1339115826239008768
@MacArthurMitch My advice to anyone who would want to try it is to be honest with yourself and your intention or you will prob give up and not see any result.,2020-12-16 07:51:07,robinson_shelby,Twitter for iPhone,1339115826234978305,https://twitter.com/statuses/1339115826234978305
#HBDแม่นุชของคุณบิ๊กกลัฟ thankful 🥺 https://t.co/XfDgS76hQM,2020-12-16 07:51:07,lan46230382,Twitter for iPhone,1339115826234855424,https://twitter.com/statuses/1339115826234855424
@tyunshoney Circle 2 >< 💗,2020-12-16 07:51:07,cottoningning,Twitter for Android,1339115826226479104,https://twitter.com/statuses/1339115826226479104
@isola_segreta HELP FINALLYYYY,2020-12-16 07:51:07,willsashes,Twitter for Android,1339115826209648640,https://twitter.com/statuses/1339115826209648640
"CNBC: FDA staff recommends watching for Bell's palsy in Moderna and Pfizer vaccine recipients.
https://t.co/xNnDiqWeXt

via @GoogleNews",2020-12-16 07:51:07,Native615,Twitter for Android,1339115826167730177,https://twitter.com/statuses/1339115826167730177
@Pastor__West amen  i claim it in Jesus name,2020-12-16 07:51:07,balof2001,Twitter Web App,1339115826159513600,https://twitter.com/statuses/1339115826159513600
"swear, biggest turn on 'to!!!!!😩 https://t.co/x54rqOTawr",2020-12-16 07:51:07,hoe4larkin,Twitter for Android,1339115826109005824,https://twitter.com/statuses/1339115826109005824
Staking #Zilliqa @Zillacracy https://t.co/Y5LLGMnmtx,2020-12-16 07:51:07,beleggings_tip,Twitter for Android,1339115826104971264,https://twitter.com/statuses/1339115826104971264
"@clove_luna THANK YOU, ILY AND LET'S BE FRIENDS THO!!",2020-12-16 07:51:07,BALISHANHAI,Twitter for Android,1339115826096422913,https://twitter.com/statuses/1339115826096422913
"Do not fake your music taste to look attractive. 

You guys go to hell soon! AMEN",2020-12-16 07:51:07,pabitelboy,Twitter for Android,1339115826096398337,https://twitter.com/statuses/1339115826096398337
@instablog9ja It's one slap that will reset that man's head... He should enter boot for what??.. people are mad sha,2020-12-16 07:51:07,_imuwahen,Twitter for Android,1339115826033602562,https://twitter.com/statuses/1339115826033602562
"You know some pictures you love, some pictures you will hate, some pictures, you may think, what is going in her head? Some pictures have meanings, some you will see, some you won’t, some even I won’t. Art and imagination is our creation!",2020-12-16 07:51:07,xxxlionxx,Twitter for iPad,1339115826033602561,https://twitter.com/statuses/1339115826033602561
"@dreamhangout i can't sleep man and I have so much hw. lol, we failing",2020-12-16 07:51:07,vibeandthebois,Twitter for Android,1339115826016882688,https://twitter.com/statuses/1339115826016882688
"@omnialnchristo If universities are so stupid, men shouldn’t go either. Most of the so called arguments against women going to uni apply equally to men, I find",2020-12-16 07:51:07,cath_tastic,Twitter for iPhone,1339115826008514561,https://twitter.com/statuses/1339115826008514561
